Symbol;Interval;S.Pos;LOT(s);Open Time;Open Price;Close Time;Close Price;PIP P/L;Tot. $ P/L;Harvester ID;OpenDeals#;Closed by
EURJPY;14.6 {T 205/105/2/1} [--/100];Short;14.Bir;2017.03.31 22:47;118.7900;2017.03.31 22:58;118.7800;1;13.1108;67(55) TR;5;All related deals after TR
EURJPY;14.6 {T 205/105/2/1} [--/100];Short;14.Bir;2017.03.31 22:47;118.7900;2017.03.31 22:58;118.7800;1;13.1108;67(55) TR;5;All related deals after TR
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2017.02.28 20:26;118.7900;2017.03.31 22:58;118.7800;1;8.9800;67(55);5;All related deals after TR
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2017.03.30 08:15;119.5200;2017.03.30 23:32;119.5200;0;0.0000;65(162);3;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2017.03.30 10:03;119.4200;2017.03.30 22:38;119.4200;0;0.0000;63(422);1;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2017.03.24 20:48;119.7500;2017.03.29 17:47;119.5000;25;225.0000;66(123);4;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2017.03.23 21:13;119.6900;2017.03.29 17:41;119.4500;24;216.2400;65(161);3;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2017.03.23 14:45;119.4900;2017.03.29 15:29;119.3500;14;126.1400;63(419);1;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2017.03.23 10:06;119.9700;2017.03.23 16:42;119.8200;15;135.0000;66(122);4;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2017.03.17 03:14;122.1700;2017.03.23 15:11;119.3900;-278;-2510.3400;62(51);5;Harvester Stopp & close open deals
EURJPY;15.8 {T 205/105/2/1} [--/100];Short;15.Rgp;2017.03.17 17:02;121.1700;2017.03.23 15:11;119.3900;178;2539.5972;62(51) TR;5;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2017.03.23 09:18;120.0600;2017.03.23 13:01;119.8900;17;153.0000;65(160);3;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2017.02.08 19:37;119.5200;2017.03.23 12:24;119.5200;0;0.0000;63(418);1;Harvester Stopp & close open deals
EURJPY;14.6 {T 205/105/2/1} [--/100];Short;14.Bir;2017.02.22 08:43;119.5200;2017.03.23 12:24;119.5200;0;0.0000;63(418) TR;1;Harvester Stopp & close open deals
EURJPY;15.8 {T 205/105/2/1} [--/100];Short;15.Rgp;2017.03.15 20:00;121.3900;2017.03.23 11:51;119.5700;182;2590.9156;61(107) TR;4;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2017.03.14 06:51;122.4100;2017.03.23 11:51;119.5700;-284;-2558.8400;61(107);4;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2017.02.08 10:02;119.6800;2017.03.23 10:56;119.6500;3;27.0000;64(255);2;Harvester Stopp & close open deals
EURJPY;14.6 {T 205/105/2/1} [--/100];Short;14.Bir;2017.02.20 00:01;119.6600;2017.03.23 10:56;119.6500;1;13.1400;64(255) TR;2;Harvester Stopp & close open deals
EURJPY;14.6 {T 205/105/2/1} [--/100];Short;14.Bir;2017.02.17 18:20;119.8200;2017.03.22 11:25;119.8200;0;0.0000;65(159) TR;3;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2017.02.09 04:38;119.8200;2017.03.22 11:25;119.8200;0;0.0000;65(159);3;Harvester Stopp & close open deals
EURJPY;15.8 {T 205/105/2/1} [--/100];Long;15.Rgp;2017.02.09 17:21;120.5200;2017.03.14 20:49;121.6900;117;1610.1306;63(418) TR;1;Trailing Stop filled
EURJPY;15.8 {T 205/105/2/1} [--/100];Long;15.Rgp;2017.02.09 17:26;120.6800;2017.03.14 19:09;121.7600;108;1487.9808;64(255) TR;2;Trailing Stop filled
EURJPY;15.8 {T 205/105/2/1} [--/100];Long;15.Rgp;2017.02.10 01:10;120.8200;2017.03.14 16:23;121.8300;101;1391.5376;65(159) TR;3;Trailing Stop filled
EURJPY;14.6 {T 205/105/2/1} [--/100];Long;14.Bir;2016.12.28 04:16;123.2600;2017.03.10 10:06;122.3700;-89;-1125.2804;61(106) TR;4;Close all Deals(2)
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.12.16 02:06;123.2600;2017.03.10 10:06;122.3700;-89;-770.7400;61(106);4;Close all Deals(2)
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2017.03.08 16:02;121.0000;2017.03.09 18:17;121.3600;36;313.2000;62(50);5;Harvester Stopp & close open deals
EURJPY;15.8 {T 205/105/2/1} [--/100];Long;15.Rgp;2017.03.01 05:40;119.7900;2017.03.01 05:40;119.7600;-3;-41.8068;67(55) TR;5;Opposite direction deal
EURJPY;15.8 {T 205/105/2/1} [--/100];Short;15.Rgp;2016.12.05 00:00;120.2800;2017.03.01 05:40;119.7900;49;682.8444;59(263) TR;2;Opposite direction deal
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2017.02.23 11:11;119.4000;2017.02.27 09:43;118.7200;68;605.8800;66(121);4;Harvester Stopp & close open deals
EURJPY;14.6 {T 205/105/2/1} [--/100];Short;14.Bir;2017.02.06 13:08;120.7800;2017.02.22 11:36;118.9200;186;2397.8748;66(120) TR;4;All related deals after TR
EURJPY;15.8 {T 205/105/2/1} [--/100];Long;15.Rgp;2017.01.18 23:07;121.7800;2017.02.22 11:36;118.9200;-286;-3990.1004;66(120) TR;4;All related deals after TR
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2017.01.17 19:12;120.7800;2017.02.22 11:36;118.9200;186;1642.3800;66(120);4;All related deals after TR
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2017.02.14 00:04;120.4600;2017.02.17 18:20;119.8500;61;540.4600;67(54);5;Close all Deals(2)
EURJPY;15.8 {T 205/105/2/1} [--/100];Short;15.Rgp;2016.12.19 13:26;122.3200;2017.02.10 01:10;120.8500;147;2048.5332;60(168) TR;3;Trailing Stop filled
EURJPY;15.8 {T 205/105/2/1} [--/100];Short;15.Rgp;2016.12.19 13:26;122.3200;2017.02.10 01:10;120.8500;147;2048.5332;58(464) TR;1;Trailing Stop filled
EURJPY;15.8 {T 205/105/2/1} [--/100];Short;15.Rgp;2016.12.19 14:49;122.2800;2017.02.10 01:10;120.8300;145;2020.6620;59(266) TR;2;Trailing Stop filled
EURJPY;15.8 {T 205/105/2/1} [--/100];Short;15.Rgp;2016.12.19 14:59;122.2600;2017.02.10 01:10;120.8200;144;2006.7264;61(106) TR;4;Trailing Stop filled
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2017.02.07 19:22;119.7900;2017.02.08 18:01;119.7700;2;17.8800;65(158);3;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2017.02.07 08:06;119.7000;2017.02.08 16:23;119.6700;3;26.7900;63(417);1;Harvester Stopp & close open deals
EURJPY;14.6 {T 205/105/2/1} [--/100];Short;14.Bir;2017.01.11 20:08;121.6000;2017.02.07 08:06;119.7300;187;2440.7988;65(157) TR;3;All related deals after TR
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2016.12.29 09:23;121.6000;2017.02.07 08:06;119.7300;187;1671.7800;65(157);3;All related deals after TR
EURJPY;15.8 {T 205/105/2/1} [--/100];Long;15.Rgp;2016.12.30 01:39;122.6000;2017.02.07 08:06;119.7300;-287;-4053.9324;65(157) TR;3;All related deals after TR
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2017.02.06 19:53;120.3700;2017.02.07 04:03;120.0700;30;268.2000;63(416);1;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2016.12.19 22:32;121.6700;2017.02.07 02:41;119.8400;183;1637.8500;64(253);2;All related deals after TR
EURJPY;15.8 {T 205/105/2/1} [--/100];Long;15.Rgp;2016.12.20 10:03;122.6500;2017.02.07 02:41;119.8400;-281;-3973.6210;64(253) TR;2;All related deals after TR
EURJPY;14.6 {T 205/105/2/1} [--/100];Short;14.Bir;2016.12.29 00:23;121.6700;2017.02.07 02:41;119.8400;183;2391.2610;64(253) TR;2;All related deals after TR
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2016.12.21 11:53;122.1900;2017.02.06 15:14;120.2800;191;1699.9000;63(415);1;All related deals after TR
EURJPY;15.8 {T 205/105/2/1} [--/100];Long;15.Rgp;2016.12.22 17:10;123.1900;2017.02.06 15:14;120.2800;-291;-4092.0420;63(415) TR;1;All related deals after TR
EURJPY;14.6 {T 205/105/2/1} [--/100];Short;14.Bir;2016.12.26 11:35;122.1700;2017.02.06 15:14;120.2800;189;2455.8660;63(415) TR;1;All related deals after TR
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2017.01.16 04:03;121.3700;2017.01.17 13:53;121.0800;29;256.6500;67(53);5;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2017.01.12 21:14;121.5300;2017.01.17 13:53;121.0400;49;433.6500;66(119);4;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.12.21 20:03;122.7100;2016.12.28 11:22;122.7200;1;8.5000;62(49);5;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2016.12.19 17:06;122.0600;2016.12.20 02:57;122.0100;5;42.6500;63(414);1;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.12.16 00:16;123.1800;2016.12.16 15:30;123.3500;17;143.6500;60(167);3;Close All Deals by RMAdvanced
EURJPY;14.6 {T 205/105/2/1} [--/100];Long;14.Bir;2016.12.05 12:09;121.6900;2016.12.15 15:20;122.8600;117;1445.1372;59(263) TR;2;Trailing Stop filled
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;5;2016.12.01 19:10;121.6900;2016.12.15 13:49;123.3500;166;699.6900;59(263);2;Trailing Stop filled
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.12.15 02:56;123.5500;2016.12.15 13:19;123.7200;17;143.4800;59(265);2;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.12.15 02:19;123.3200;2016.12.15 13:19;123.7600;44;371.3600;58(463);1;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.12.14 01:30;122.5500;2016.12.15 12:08;123.8100;126;1067.2200;60(165);3;Close all Deals(2)
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.12.08 15:06;122.5800;2016.12.15 12:08;123.8100;123;1041.8100;60(162);3;Close all Deals(2)
EURJPY;15.8 {T 205/105/2/1} [--/100];Short;15.Rgp;2016.12.08 16:06;121.5800;2016.12.15 12:08;123.8100;-223;-2984.3198;60(162) TR;3;Close all Deals(2)
EURJPY;14.6 {T 205/105/2/1} [--/100];Long;14.Bir;2016.12.12 10:07;122.5800;2016.12.15 12:08;123.8100;123;1521.0426;60(162) TR;3;Close all Deals(2)
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;5;2016.12.01 19:10;121.6900;2016.12.15 11:39;123.7400;205;870.2250;59(263);2;Limit filled
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.12.13 13:01;122.5500;2016.12.15 01:26;123.0900;54;460.6200;59(264);2;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.12.14 22:34;123.0900;2016.12.15 01:25;123.1400;5;42.6500;58(462);1;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.12.13 12:22;122.4500;2016.12.14 21:12;122.9900;54;464.9400;61(105);4;Close all Deals(2)
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.12.13 05:55;122.3400;2016.12.13 11:18;122.4700;13;112.7100;61(104);4;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.12.12 08:08;122.0600;2016.12.12 16:24;122.4000;34;294.7800;62(48);5;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.12.12 07:58;122.0200;2016.12.12 10:50;122.4100;39;336.1800;58(455);1;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.12.07 05:50;122.3200;2016.12.08 14:46;122.8700;55;484.0000;61(103);4;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.12.05 21:10;122.5300;2016.12.08 14:46;122.9000;37;325.6000;60(161);3;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.12.05 21:29;122.6200;2016.12.08 14:46;123.0000;38;334.4000;58(454);1;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.12.05 16:00;122.2100;2016.12.05 17:58;122.6700;46;402.0400;62(47);5;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.12.05 16:28;122.4100;2016.12.05 17:46;122.8700;46;401.5800;58(453);1;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.11.25 02:36;120.0600;2016.12.05 13:14;121.9400;188;1645.0000;60(160);3;All related deals after TR
EURJPY;15.8 {T 205/105/2/1} [--/100];Short;15.Rgp;2016.11.28 03:49;119.0500;2016.12.05 13:14;121.9400;-289;-3995.4250;60(160) TR;3;All related deals after TR
EURJPY;14.6 {T 205/105/2/1} [--/100];Long;14.Bir;2016.11.30 06:33;120.0600;2016.12.05 13:14;121.9400;188;2401.7000;60(160) TR;3;All related deals after TR
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.12.01 13:43;121.5000;2016.12.02 09:59;121.5600;6;52.6200;58(451);1;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.11.25 18:12;119.9200;2016.12.02 07:13;121.7900;187;1639.9900;61(102);4;All related deals after TR
EURJPY;15.8 {T 205/105/2/1} [--/100];Short;15.Rgp;2016.11.28 03:56;118.9200;2016.12.02 07:13;121.7900;-287;-3976.8442;61(102) TR;4;All related deals after TR
EURJPY;14.6 {T 205/105/2/1} [--/100];Long;14.Bir;2016.11.29 15:49;119.9200;2016.12.02 07:13;121.7900;187;2394.3854;61(102) TR;4;All related deals after TR
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.11.30 17:48;120.4800;2016.12.01 02:19;121.1700;69;602.3700;59(260);2;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.11.30 17:57;120.6000;2016.12.01 02:08;121.2300;63;549.9900;58(449);1;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.11.29 16:03;119.7300;2016.11.30 21:58;121.0600;133;1165.0800;62(46);5;Close all Deals(2)
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.11.30 00:35;119.7600;2016.11.30 15:11;120.3500;59;520.9700;59(259);2;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.11.29 15:42;119.8400;2016.11.30 15:09;120.4000;56;494.4800;58(447);1;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.11.24 13:30;119.5700;2016.11.25 07:26;119.7800;21;185.2200;59(257);2;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.11.24 15:31;119.6000;2016.11.25 07:21;119.8300;23;202.8600;58(445);1;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.11.24 03:49;118.7200;2016.11.24 11:56;119.2300;51;451.8600;59(256);2;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.11.24 01:33;118.8100;2016.11.24 11:55;119.3000;49;433.6500;58(444);1;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.11.24 02:29;118.7300;2016.11.24 09:57;119.4300;70;617.4000;60(159);3;Close all Deals(2)
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.11.23 14:18;118.1700;2016.11.24 00:10;118.5300;36;319.6800;60(158);3;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.11.21 20:20;117.9200;2016.11.23 23:25;118.6100;69;613.4100;59(255);2;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.11.10 16:12;116.5100;2016.11.23 16:03;118.3800;187;1666.1700;58(443);1;All related deals after TR
EURJPY;15.8 {T 205/105/2/1} [--/100];Short;15.Rgp;2016.11.11 12:03;115.5100;2016.11.23 16:03;118.3800;-287;-4040.3286;58(443) TR;1;All related deals after TR
EURJPY;14.6 {T 205/105/2/1} [--/100];Long;14.Bir;2016.11.14 23:31;116.5200;2016.11.23 16:03;118.3800;186;2419.5996;58(443) TR;1;All related deals after TR
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.11.11 08:22;116.2900;2016.11.23 15:24;118.1800;189;1695.3300;61(101);4;All related deals after TR
EURJPY;15.8 {T 205/105/2/1} [--/100];Short;15.Rgp;2016.11.11 12:40;115.2900;2016.11.23 15:24;118.1800;-289;-4095.8814;61(101) TR;4;All related deals after TR
EURJPY;14.6 {T 205/105/2/1} [--/100];Long;14.Bir;2016.11.11 15:32;116.3000;2016.11.23 15:24;118.1800;188;2462.0856;61(101) TR;4;All related deals after TR
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.11.21 16:31;117.8600;2016.11.23 04:59;117.9400;8;72.0800;60(157);3;Close All Deals by RMAdvanced
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.11.17 12:06;117.0300;2016.11.22 02:23;117.4100;38;343.9000;62(45);5;Harvester Stopp & close open deals
EURJPY;14.6 {T 205/105/2/1} [--/100];Long;14.Bir;2016.11.10 12:28;115.9300;2016.11.21 09:09;117.9000;197;2588.5800;59(254) TR;2;All related deals after TR
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.11.08 23:57;115.9300;2016.11.21 09:09;117.9000;197;1773.0000;59(254);2;All related deals after TR
EURJPY;15.8 {T 205/105/2/1} [--/100];Short;15.Rgp;2016.11.09 04:01;114.8700;2016.11.21 09:09;117.9000;-303;-4308.6600;59(254) TR;2;All related deals after TR
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.11.18 19:35;117.1500;2016.11.21 00:37;117.6300;48;432.0000;60(156);3;Close all Deals(2)
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.11.18 00:27;117.1100;2016.11.18 13:30;117.2700;16;144.8000;60(155);3;Close All Deals by RMAdvanced
EURJPY;15.8 {T 205/105/2/1} [--/100];Long;15.Rgp;2016.11.07 00:15;115.1000;2016.11.17 03:06;116.2500;115;1671.6400;63(413) TR;1;Trailing Stop filled
EURJPY;15.8 {T 205/105/2/1} [--/100];Long;15.Rgp;2016.11.07 00:19;115.2000;2016.11.17 01:21;116.3100;111;1613.4960;64(252) TR;2;Trailing Stop filled
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.11.16 04:17;117.1000;2016.11.16 15:00;117.1900;9;82.1700;60(154);3;Close All Deals by RMAdvanced
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.11.15 17:05;116.8500;2016.11.16 01:30;117.0200;17;155.7200;60(153);3;Close All Deals by RMAdvanced
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.11.15 06:45;116.3100;2016.11.15 14:49;116.5000;19;175.5600;60(152);3;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.11.10 20:54;116.2400;2016.11.15 02:00;116.2700;3;27.7200;60(151);3;Close All Deals by RMAdvanced
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.11.10 01:30;115.5100;2016.11.10 13:33;116.2300;72;674.6400;58(441);1;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.11.10 08:07;115.2200;2016.11.10 12:57;116.2100;99;928.6200;61(100);4;Close all Deals(2)
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.11.10 08:14;115.2700;2016.11.10 12:37;116.0100;74;694.8600;60(150);3;Close all Deals(2)
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.11.08 10:03;115.5500;2016.11.09 02:59;115.8400;29;275.2100;61(99);4;Close All Deals by RMAdvanced
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.11.08 09:20;115.3700;2016.11.09 01:29;115.7100;34;323.3400;60(149);3;Close All Deals by RMAdvanced
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.11.07 06:48;115.6500;2016.11.09 01:00;115.6800;3;28.5300;58(440);1;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.11.07 00:15;115.1000;2016.11.07 01:59;115.5600;46;441.1400;58(439);1;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.10.28 17:57;115.2500;2016.11.01 10:03;115.3400;9;85.6800;59(252);2;Close all Deals(2) - Global
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.10.31 07:14;115.0100;2016.11.01 10:03;115.3400;33;314.1600;61(98);4;Close all Deals(2) - Global
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.10.31 09:37;115.0200;2016.11.01 10:03;115.3400;32;304.6400;60(148);3;Close all Deals(2) - Global
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.10.31 17:31;115.1100;2016.11.01 10:03;115.3400;23;218.9600;58(436);1;Close all Deals(2) - Global
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.10.30 23:21;114.8400;2016.10.31 06:30;114.9100;7;66.7800;60(147);3;Close All Deals by RMAdvanced
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.10.28 17:27;115.1200;2016.10.28 18:55;115.1700;5;47.4500;58(434);1;Close All Deals by RMAdvanced
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.10.28 05:00;114.8100;2016.10.28 15:32;115.1700;36;341.2800;59(251);2;Close all Deals(2) - Global
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.10.28 08:19;114.7500;2016.10.28 15:32;115.1700;42;398.1600;60(146);3;Close all Deals(2) - Global
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.10.28 14:24;115.0500;2016.10.28 15:32;115.1700;12;113.7600;58(433);1;Close all Deals(2) - Global
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.10.27 21:34;114.7900;2016.10.28 10:15;114.9200;13;123.5000;58(431);1;Close All Deals by RMAdvanced
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2016.10.21 15:46;112.8300;2016.10.27 17:34;114.6600;-183;-1742.1600;64(251);2;Close all Deals(2) - Global
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2016.10.24 03:03;113.0000;2016.10.27 17:34;114.6600;-166;-1580.3200;65(156);3;Close all Deals(2) - Global
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2016.10.24 08:00;112.8800;2016.10.27 17:34;114.6600;-178;-1694.5600;66(118);4;Close all Deals(2) - Global
EURJPY;15.8 {T 205/105/2/1} [--/100];Long;15.Rgp;2016.10.25 15:56;113.8300;2016.10.27 17:34;114.6600;83;1248.4528;64(251) TR;2;Close all Deals(2) - Global
EURJPY;15.8 {T 205/105/2/1} [--/100];Long;15.Rgp;2016.10.25 16:20;113.8800;2016.10.27 17:34;114.6600;78;1173.2448;66(118) TR;4;Close all Deals(2) - Global
EURJPY;15.8 {T 205/105/2/1} [--/100];Long;15.Rgp;2016.10.26 15:06;114.0000;2016.10.27 17:34;114.6600;66;992.7456;65(156) TR;3;Close all Deals(2) - Global
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.10.26 19:30;114.1000;2016.10.27 17:34;114.6600;56;533.1200;59(250);2;Close all Deals(2) - Global
EURJPY;14.6 {T 205/105/2/1} [--/100];Short;14.Bir;2016.09.27 15:44;112.3400;2016.10.27 17:34;114.6600;-232;-3224.6144;63(411) TR;1;Close all Deals(2) - Global
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.07.15 11:06;117.9900;2016.10.27 17:34;114.6600;-333;-3170.1600;60(145);3;Close all Deals(2) - Global
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2016.09.21 21:16;112.3400;2016.10.27 17:34;114.6600;-232;-2208.6400;63(411);1;Close all Deals(2) - Global
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.05.20 16:13;123.9600;2016.10.27 17:34;114.6600;-930;-8853.6000;58(430);1;Close all Deals(2) - Global
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.05.18 20:22;123.7800;2016.10.27 17:34;114.6600;-912;-8682.2400;62(44);5;Close all Deals(2) - Global
EURJPY;14.6 {T 205/105/2/1} [--/100];Long;14.Bir;2016.05.31 06:38;123.9700;2016.10.27 17:34;114.6600;-931;-12940.1552;58(430) TR;1;Close all Deals(2) - Global
EURJPY;14.6 {T 205/105/2/1} [--/100];Long;14.Bir;2016.05.30 09:38;123.7800;2016.10.27 17:34;114.6600;-912;-12676.0704;62(44) TR;5;Close all Deals(2) - Global
EURJPY;14.6 {T 205/105/2/1} [--/100];Short;14.Bir;2016.06.27 00:00;111.6700;2016.10.27 17:34;114.6600;-299;-4155.8608;65(145) TR;3;Close all Deals(2) - Global
EURJPY;14.6 {T 205/105/2/1} [--/100];Long;14.Bir;2016.07.21 00:06;118.0100;2016.10.27 17:34;114.6600;-335;-4656.2320;60(145) TR;3;Close all Deals(2) - Global
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2016.10.20 18:05;113.5700;2016.10.24 00:53;113.0800;49;471.3800;66(117);4;Harvester Stopp & close open deals
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2016.09.28 03:31;112.6400;2016.10.21 16:03;112.6300;1;9.6400;65(155);3;All related deals after TR
EURJPY;14.6 {T 205/105/2/1} [--/100];Short;14.Bir;2016.09.30 10:21;112.6400;2016.10.21 16:03;112.6300;1;14.0744;65(155) TR;3;All related deals after TR
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2016.10.21 03:34;113.6300;2016.10.21 11:00;113.0000;63;606.6900;64(250);2;Close all Deals(2)
EURJPY;10/5 {T 205/55/10/5} [--/100];Short;10;2016.10.17 11:17;114.3700;2016.10.19 17:07;113.1500;122;1180.9600;66(116);4;Close all Deals(2)
EURJPY;10/5 {T 205/55/10/5} [--/100];Long;10;2016.10.06 09:14;116.0300;2016.10.19 16:37;113.2400;-279;-2697.9300;61(97);4;Harvester Stopp & close open deals
EURJPY;15.8 {T 205/105/2/1} [--/100];Short;15.Rgp;2016.10.07 19:58;115.0300;2016.10.19 16:37;113.2400;179;2734.8694;61(97) TR;4;Harvester Stopp & close open deals
